position,temperature,humidity,noice,time,createdAt,updatedAt,__v
Malabe,29.8,90,51.5,2025-04-13 17:24:00.549,2025-04-13 17:24:00.549,2025-04-13 17:24:00.549,0
Malabe,29.8,91,51.5,2025-04-13 17:29:01.823,2025-04-13 17:29:01.824,2025-04-13 17:29:01.824,0
Malabe,29.8,91,51.4,2025-04-13 17:34:06.523,2025-04-13 17:34:06.524,2025-04-13 17:34:06.524,0
Malabe,29.8,90,51.5,2025-04-13 17:39:12.088,2025-04-13 17:39:12.089,2025-04-13 17:39:12.089,0
Malabe,29.8,90,51.5,2025-04-13 17:44:14.416,2025-04-13 17:44:14.416,2025-04-13 17:44:14.416,0
Malabe,29.8,90,51.5,2025-04-13 17:49:15.828,2025-04-13 17:49:15.829,2025-04-13 17:49:15.829,0
Malabe,29.8,91,51.5,2025-04-13 17:54:17.291,2025-04-13 17:54:17.292,2025-04-13 17:54:17.292,0
Malabe,29.8,90,51.4,2025-04-13 17:59:18.633,2025-04-13 17:59:18.633,2025-04-13 17:59:18.633,0
Malabe,29.8,91,51.5,2025-04-13 18:04:19.997,2025-04-13 18:04:19.997,2025-04-13 18:04:19.997,0
Malabe,29.4,91,51.5,2025-04-13 18:09:21.351,2025-04-13 18:09:21.351,2025-04-13 18:09:21.351,0
Malabe,29.3,90,51.5,2025-04-13 18:14:22.754,2025-04-13 18:14:22.754,2025-04-13 18:14:22.754,0
Malabe,29.3,91,51.5,2025-04-13 18:19:24.065,2025-04-13 18:19:24.066,2025-04-13 18:19:24.066,0
Malabe,29.3,91,51.5,2025-04-13 18:24:25.352,2025-04-13 18:24:25.352,2025-04-13 18:24:25.352,0
Malabe,29.3,91,51.5,2025-04-13 18:29:26.727,2025-04-13 18:29:26.727,2025-04-13 18:29:26.727,0
Malabe,29.3,91,51.5,2025-04-13 18:34:28.082,2025-04-13 18:34:28.082,2025-04-13 18:34:28.082,0
Malabe,29.3,91,51.5,2025-04-13 18:39:29.437,2025-04-13 18:39:29.437,2025-04-13 18:39:29.437,0
Malabe,29.3,91,51.5,2025-04-13 18:44:30.708,2025-04-13 18:44:30.708,2025-04-13 18:44:30.708,0
Malabe,29.3,91,51.5,2025-04-13 18:49:32.081,2025-04-13 18:49:32.081,2025-04-13 18:49:32.081,0
Malabe,29.3,91,51.5,2025-04-13 18:54:33.413,2025-04-13 18:54:33.413,2025-04-13 18:54:33.413,0
Malabe,29.3,91,51.5,2025-04-13 18:59:34.687,2025-04-13 18:59:34.687,2025-04-13 18:59:34.687,0
Malabe,29.3,91,51.6,2025-04-13 19:04:36.076,2025-04-13 19:04:36.076,2025-04-13 19:04:36.076,0
Malabe,29.3,91,51.5,2025-04-13 19:09:37.652,2025-04-13 19:09:37.652,2025-04-13 19:09:37.652,0
Malabe,29.3,92,51.5,2025-04-13 19:14:38.997,2025-04-13 19:14:38.997,2025-04-13 19:14:38.997,0
Malabe,29.3,91,51.5,2025-04-13 19:19:40.266,2025-04-13 19:19:40.266,2025-04-13 19:19:40.266,0
Malabe,29.3,92,51.5,2025-04-13 19:24:41.541,2025-04-13 19:24:41.542,2025-04-13 19:24:41.542,0
Malabe,29.3,92,51.5,2025-04-13 19:29:42.807,2025-04-13 19:29:42.807,2025-04-13 19:29:42.807,0
Malabe,29.3,92,51.5,2025-04-13 19:34:44.134,2025-04-13 19:34:44.134,2025-04-13 19:34:44.134,0
Malabe,29.3,91,51.5,2025-04-13 19:39:45.507,2025-04-13 19:39:45.507,2025-04-13 19:39:45.507,0
Malabe,29.3,92,51.5,2025-04-13 19:44:46.767,2025-04-13 19:44:46.767,2025-04-13 19:44:46.767,0
Malabe,29.3,92,51.5,2025-04-13 19:49:48.170,2025-04-13 19:49:48.170,2025-04-13 19:49:48.170,0
Malabe,29.3,92,51.5,2025-04-13 19:54:49.491,2025-04-13 19:54:49.491,2025-04-13 19:54:49.491,0
Malabe,28.9,92,51.5,2025-04-13 19:59:50.777,2025-04-13 19:59:50.777,2025-04-13 19:59:50.777,0
Malabe,28.9,92,51.5,2025-04-13 20:04:54.854,2025-04-13 20:04:54.855,2025-04-13 20:04:54.855,0
Malabe,29.3,92,51.5,2025-04-13 20:09:57.277,2025-04-13 20:09:57.278,2025-04-13 20:09:57.278,0
Malabe,29.3,92,51.5,2025-04-13 20:14:58.554,2025-04-13 20:14:58.555,2025-04-13 20:14:58.555,0
Malabe,28.9,92,51.5,2025-04-13 20:19:59.838,2025-04-13 20:19:59.839,2025-04-13 20:19:59.839,0
Malabe,28.9,92,51.5,2025-04-13 20:25:01.195,2025-04-13 20:25:01.196,2025-04-13 20:25:01.196,0
Malabe,28.9,92,51.5,2025-04-13 20:30:05.682,2025-04-13 20:30:05.683,2025-04-13 20:30:05.683,0
Malabe,28.9,92,51.5,2025-04-13 20:35:11.482,2025-04-13 20:35:11.483,2025-04-13 20:35:11.483,0
Malabe,28.9,92,51.6,2025-04-13 20:40:13.698,2025-04-13 20:40:13.698,2025-04-13 20:40:13.698,0
Malabe,28.9,92,51.5,2025-04-13 20:45:15.094,2025-04-13 20:45:15.094,2025-04-13 20:45:15.094,0
Malabe,28.9,92,51.5,2025-04-13 20:50:16.594,2025-04-13 20:50:16.595,2025-04-13 20:50:16.595,0
Malabe,28.9,92,51.5,2025-04-13 20:55:18.015,2025-04-13 20:55:18.015,2025-04-13 20:55:18.015,0
Malabe,28.9,92,51.5,2025-04-13 21:00:19.451,2025-04-13 21:00:19.451,2025-04-13 21:00:19.451,0
Malabe,28.9,92,51.5,2025-04-13 21:05:20.843,2025-04-13 21:05:20.843,2025-04-13 21:05:20.843,0
Malabe,28.9,92,51.5,2025-04-13 21:10:22.273,2025-04-13 21:10:22.273,2025-04-13 21:10:22.273,0
Malabe,28.9,92,51.5,2025-04-13 21:15:23.544,2025-04-13 21:15:23.545,2025-04-13 21:15:23.545,0
Malabe,28.9,92,51.5,2025-04-13 21:20:24.829,2025-04-13 21:20:24.830,2025-04-13 21:20:24.830,0
Malabe,28.9,92,51.5,2025-04-13 21:25:26.277,2025-04-13 21:25:26.277,2025-04-13 21:25:26.277,0
Malabe,28.9,92,51.5,2025-04-13 21:30:27.541,2025-04-13 21:30:27.541,2025-04-13 21:30:27.541,0
Malabe,28.9,92,51.5,2025-04-13 21:35:28.830,2025-04-13 21:35:28.830,2025-04-13 21:35:28.830,0
Malabe,28.9,92,51.6,2025-04-13 21:40:30.167,2025-04-13 21:40:30.167,2025-04-13 21:40:30.167,0
Malabe,28.9,92,51.5,2025-04-13 21:45:31.422,2025-04-13 21:45:31.422,2025-04-13 21:45:31.422,0
Malabe,28.9,92,51.5,2025-04-13 21:50:32.693,2025-04-13 21:50:32.694,2025-04-13 21:50:32.694,0
Malabe,28.9,93,51.5,2025-04-13 21:55:34.062,2025-04-13 21:55:34.062,2025-04-13 21:55:34.062,0
Malabe,28.9,93,51.5,2025-04-13 22:00:35.427,2025-04-13 22:00:35.427,2025-04-13 22:00:35.427,0
Malabe,28.9,93,51.6,2025-04-13 22:05:36.682,2025-04-13 22:05:36.682,2025-04-13 22:05:36.682,0
Malabe,28.9,93,51.6,2025-04-13 22:10:38.189,2025-04-13 22:10:38.189,2025-04-13 22:10:38.189,0
Malabe,28.9,93,51.5,2025-04-13 22:15:39.514,2025-04-13 22:15:39.514,2025-04-13 22:15:39.514,0
Malabe,28.9,93,51.5,2025-04-13 22:20:40.894,2025-04-13 22:20:40.894,2025-04-13 22:20:40.894,0
Malabe,28.9,93,51.6,2025-04-13 22:25:42.280,2025-04-13 22:25:42.281,2025-04-13 22:25:42.281,0
Malabe,28.9,93,51.5,2025-04-13 22:30:43.769,2025-04-13 22:30:43.769,2025-04-13 22:30:43.769,0
Malabe,28.9,93,51.5,2025-04-13 22:35:45.073,2025-04-13 22:35:45.073,2025-04-13 22:35:45.073,0
Malabe,28.9,93,51.5,2025-04-13 22:40:46.345,2025-04-13 22:40:46.345,2025-04-13 22:40:46.345,0
Malabe,28.9,93,51.5,2025-04-13 22:45:50.384,2025-04-13 22:45:50.386,2025-04-13 22:45:50.386,0
Malabe,28.9,93,51.5,2025-04-13 22:50:52.774,2025-04-13 22:50:52.774,2025-04-13 22:50:52.774,0
Malabe,28.9,93,51.5,2025-04-13 22:55:54.057,2025-04-13 22:55:54.057,2025-04-13 22:55:54.057,0
Malabe,28.9,93,51.5,2025-04-13 23:00:58.751,2025-04-13 23:00:58.752,2025-04-13 23:00:58.752,0
Malabe,28.8,93,51.5,2025-04-13 23:06:04.493,2025-04-13 23:06:04.494,2025-04-13 23:06:04.494,0
Malabe,28.9,93,51.6,2025-04-13 23:11:06.595,2025-04-13 23:11:06.596,2025-04-13 23:11:06.596,0
Malabe,28.5,93,51.5,2025-04-13 23:16:08.069,2025-04-13 23:16:08.070,2025-04-13 23:16:08.070,0
Malabe,28.5,93,51.5,2025-04-13 23:21:09.374,2025-04-13 23:21:09.374,2025-04-13 23:21:09.374,0
Malabe,28.5,93,51.6,2025-04-13 23:26:10.643,2025-04-13 23:26:10.643,2025-04-13 23:26:10.643,0
Malabe,28.5,93,51.5,2025-04-13 23:31:12.019,2025-04-13 23:31:12.019,2025-04-13 23:31:12.019,0
Malabe,28.5,93,51.5,2025-04-13 23:36:13.462,2025-04-13 23:36:13.462,2025-04-13 23:36:13.462,0
Malabe,28.5,93,51.6,2025-04-13 23:41:14.715,2025-04-13 23:41:14.715,2025-04-13 23:41:14.715,0
Malabe,28.5,93,51.5,2025-04-13 23:46:16.019,2025-04-13 23:46:16.020,2025-04-13 23:46:16.020,0
Malabe,28.5,93,51.5,2025-04-13 23:51:17.361,2025-04-13 23:51:17.361,2025-04-13 23:51:17.361,0
Malabe,28.5,93,51.5,2025-04-13 23:56:18.742,2025-04-13 23:56:18.742,2025-04-13 23:56:18.742,0
Malabe,28.5,93,51.5,2025-04-14 00:01:20.013,2025-04-14 00:01:20.013,2025-04-14 00:01:20.013,0
Malabe,28.5,93,51.5,2025-04-14 00:06:21.376,2025-04-14 00:06:21.376,2025-04-14 00:06:21.376,0
Malabe,28.5,93,51.5,2025-04-14 00:11:22.743,2025-04-14 00:11:22.743,2025-04-14 00:11:22.743,0
Malabe,28.5,94,51.6,2025-04-14 00:16:24.018,2025-04-14 00:16:24.019,2025-04-14 00:16:24.019,0
Malabe,28.5,94,51.6,2025-04-14 00:21:25.377,2025-04-14 00:21:25.377,2025-04-14 00:21:25.377,0
Malabe,28.5,94,51.5,2025-04-14 00:26:26.977,2025-04-14 00:26:26.977,2025-04-14 00:26:26.977,0
Malabe,28.5,94,51.6,2025-04-14 00:31:28.282,2025-04-14 00:31:28.283,2025-04-14 00:31:28.283,0
Malabe,28.5,93,51.5,2025-04-14 00:36:29.651,2025-04-14 00:36:29.651,2025-04-14 00:36:29.651,0
Malabe,28.5,94,51.6,2025-04-14 00:41:30.932,2025-04-14 00:41:30.932,2025-04-14 00:41:30.932,0
Malabe,28.5,94,51.6,2025-04-14 00:46:32.548,2025-04-14 00:46:32.548,2025-04-14 00:46:32.548,0
Malabe,28.5,94,51.5,2025-04-14 00:51:33.859,2025-04-14 00:51:33.859,2025-04-14 00:51:33.859,0
Malabe,28.5,94,51.5,2025-04-14 00:56:38.561,2025-04-14 00:56:38.562,2025-04-14 00:56:38.562,0
Malabe,28.5,94,51.5,2025-04-14 01:01:44.063,2025-04-14 01:01:44.064,2025-04-14 01:01:44.064,0
Malabe,28.5,94,51.6,2025-04-14 01:06:46.501,2025-04-14 01:06:46.502,2025-04-14 01:06:46.502,0
Malabe,28.5,94,51.5,2025-04-14 01:11:47.883,2025-04-14 01:11:47.883,2025-04-14 01:11:47.883,0
Malabe,28.5,94,51.5,2025-04-14 01:16:49.193,2025-04-14 01:16:49.193,2025-04-14 01:16:49.193,0
Malabe,28.5,94,51.5,2025-04-14 01:21:50.681,2025-04-14 01:21:50.681,2025-04-14 01:21:50.681,0
Malabe,28.5,94,51.6,2025-04-14 01:26:51.996,2025-04-14 01:26:51.997,2025-04-14 01:26:51.997,0
Malabe,28.5,94,51.5,2025-04-14 01:31:53.281,2025-04-14 01:31:53.281,2025-04-14 01:31:53.281,0
Malabe,28.5,94,51.5,2025-04-14 01:36:54.531,2025-04-14 01:36:54.531,2025-04-14 01:36:54.531,0
Malabe,28.5,94,51.5,2025-04-14 01:41:55.944,2025-04-14 01:41:55.945,2025-04-14 01:41:55.945,0
Malabe,28.5,94,51.5,2025-04-14 01:46:57.314,2025-04-14 01:46:57.315,2025-04-14 01:46:57.315,0
Malabe,28.5,94,51.6,2025-04-14 01:51:58.655,2025-04-14 01:51:58.655,2025-04-14 01:51:58.655,0
Malabe,28.5,94,51.6,2025-04-14 01:57:00.001,2025-04-14 01:57:00.001,2025-04-14 01:57:00.001,0
Malabe,28.5,94,51.5,2025-04-14 02:02:01.267,2025-04-14 02:02:01.267,2025-04-14 02:02:01.267,0
Malabe,28.5,94,51.5,2025-04-14 02:07:02.541,2025-04-14 02:07:02.541,2025-04-14 02:07:02.541,0
Malabe,28.5,94,51.5,2025-04-14 02:12:03.833,2025-04-14 02:12:03.833,2025-04-14 02:12:03.833,0
Malabe,28.5,95,51.5,2025-04-14 02:17:05.179,2025-04-14 02:17:05.179,2025-04-14 02:17:05.179,0
Malabe,28.5,95,51.5,2025-04-14 02:22:06.416,2025-04-14 02:22:06.417,2025-04-14 02:22:06.417,0
Malabe,28.5,95,51.5,2025-04-14 02:27:07.687,2025-04-14 02:27:07.688,2025-04-14 02:27:07.688,0
Malabe,28.6,95,51.5,2025-04-14 02:32:08.954,2025-04-14 02:32:08.954,2025-04-14 02:32:08.954,0
Malabe,28.9,95,51.5,2025-04-14 02:37:10.452,2025-04-14 02:37:10.452,2025-04-14 02:37:10.452,0
Malabe,28.9,94,51.5,2025-04-14 02:42:11.802,2025-04-14 02:42:11.802,2025-04-14 02:42:11.802,0
Malabe,28.9,94,51.5,2025-04-14 02:47:13.056,2025-04-14 02:47:13.056,2025-04-14 02:47:13.056,0
Malabe,28.9,95,51.4,2025-04-14 02:52:14.304,2025-04-14 02:52:14.304,2025-04-14 02:52:14.304,0
Malabe,28.9,94,51.5,2025-04-14 02:57:15.697,2025-04-14 02:57:15.698,2025-04-14 02:57:15.698,0
Malabe,28.9,93,51.5,2025-04-14 03:02:20.443,2025-04-14 03:02:20.444,2025-04-14 03:02:20.444,0
Malabe,28.9,92,51.5,2025-04-14 03:07:26.153,2025-04-14 03:07:26.154,2025-04-14 03:07:26.154,0
Malabe,28.9,92,51.5,2025-04-14 03:12:28.400,2025-04-14 03:12:28.401,2025-04-14 03:12:28.401,0
Malabe,28.9,92,51.4,2025-04-14 03:17:29.815,2025-04-14 03:17:29.816,2025-04-14 03:17:29.816,0
Malabe,29.0,92,51.5,2025-04-14 03:22:31.116,2025-04-14 03:22:31.116,2025-04-14 03:22:31.116,0
Malabe,29.0,92,51.5,2025-04-14 03:27:32.471,2025-04-14 03:27:32.472,2025-04-14 03:27:32.472,0
Malabe,29.3,92,51.5,2025-04-14 03:32:33.731,2025-04-14 03:32:33.731,2025-04-14 03:32:33.731,0
Malabe,29.0,92,51.5,2025-04-14 03:37:35.002,2025-04-14 03:37:35.002,2025-04-14 03:37:35.002,0
Malabe,28.9,92,51.5,2025-04-14 03:42:36.344,2025-04-14 03:42:36.344,2025-04-14 03:42:36.344,0
Malabe,29.2,92,51.5,2025-04-14 03:47:37.646,2025-04-14 03:47:37.647,2025-04-14 03:47:37.647,0
Malabe,29.3,92,51.5,2025-04-14 03:52:38.952,2025-04-14 03:52:38.953,2025-04-14 03:52:38.953,0
Malabe,29.3,92,51.5,2025-04-14 03:57:40.303,2025-04-14 03:57:40.304,2025-04-14 03:57:40.304,0
Malabe,29.3,92,51.4,2025-04-14 04:02:41.744,2025-04-14 04:02:41.745,2025-04-14 04:02:41.745,0
Malabe,29.3,92,51.5,2025-04-14 04:07:43.119,2025-04-14 04:07:43.119,2025-04-14 04:07:43.119,0
Malabe,29.3,92,51.5,2025-04-14 04:12:44.378,2025-04-14 04:12:44.378,2025-04-14 04:12:44.378,0
Malabe,29.3,92,51.5,2025-04-14 04:17:45.622,2025-04-14 04:17:45.623,2025-04-14 04:17:45.623,0
Malabe,29.3,92,51.5,2025-04-14 04:22:46.873,2025-04-14 04:22:46.873,2025-04-14 04:22:46.873,0
Malabe,29.3,92,51.5,2025-04-14 04:27:48.141,2025-04-14 04:27:48.141,2025-04-14 04:27:48.141,0
Malabe,29.3,92,51.5,2025-04-14 04:32:49.451,2025-04-14 04:32:49.451,2025-04-14 04:32:49.451,0
Malabe,29.3,92,51.5,2025-04-14 04:37:50.802,2025-04-14 04:37:50.802,2025-04-14 04:37:50.802,0
Malabe,29.3,92,51.5,2025-04-14 04:42:52.066,2025-04-14 04:42:52.066,2025-04-14 04:42:52.066,0
Malabe,29.3,92,51.5,2025-04-14 04:47:53.342,2025-04-14 04:47:53.342,2025-04-14 04:47:53.342,0
Malabe,29.3,92,51.5,2025-04-14 04:52:54.689,2025-04-14 04:52:54.690,2025-04-14 04:52:54.690,0
Malabe,29.3,92,51.6,2025-04-14 04:57:55.958,2025-04-14 04:57:55.958,2025-04-14 04:57:55.958,0
Malabe,29.3,92,51.5,2025-04-14 05:02:57.293,2025-04-14 05:02:57.293,2025-04-14 05:02:57.293,0
Malabe,29.3,92,51.5,2025-04-14 05:08:01.984,2025-04-14 05:08:01.985,2025-04-14 05:08:01.985,0
Malabe,29.3,92,51.5,2025-04-14 05:13:04.588,2025-04-14 05:13:04.589,2025-04-14 05:13:04.589,0
Malabe,29.3,92,51.5,2025-04-14 05:18:06.120,2025-04-14 05:18:06.120,2025-04-14 05:18:06.120,0
Malabe,29.3,92,51.5,2025-04-14 05:23:07.538,2025-04-14 05:23:07.539,2025-04-14 05:23:07.539,0
Malabe,29.3,92,51.6,2025-04-14 05:28:08.851,2025-04-14 05:28:08.856,2025-04-14 05:28:08.856,0
Malabe,29.3,92,51.5,2025-04-14 05:33:13.615,2025-04-14 05:33:13.616,2025-04-14 05:33:13.616,0
Malabe,29.3,92,51.5,2025-04-14 05:38:16.089,2025-04-14 05:38:16.089,2025-04-14 05:38:16.089,0
Malabe,29.3,92,51.5,2025-04-14 05:43:17.449,2025-04-14 05:43:17.449,2025-04-14 05:43:17.449,0
Malabe,29.3,92,51.5,2025-04-14 05:48:18.719,2025-04-14 05:48:18.720,2025-04-14 05:48:18.720,0
Malabe,29.3,92,51.5,2025-04-14 05:53:20.073,2025-04-14 05:53:20.073,2025-04-14 05:53:20.073,0
Malabe,29.3,92,51.5,2025-04-14 05:58:21.578,2025-04-14 05:58:21.578,2025-04-14 05:58:21.578,0
Malabe,29.3,92,51.5,2025-04-14 06:03:22.900,2025-04-14 06:03:22.900,2025-04-14 06:03:22.900,0
Malabe,29.3,92,51.5,2025-04-14 06:08:24.283,2025-04-14 06:08:24.284,2025-04-14 06:08:24.284,0
Malabe,29.3,92,51.5,2025-04-14 06:13:25.567,2025-04-14 06:13:25.567,2025-04-14 06:13:25.567,0
Malabe,29.3,92,51.5,2025-04-14 06:18:26.932,2025-04-14 06:18:26.932,2025-04-14 06:18:26.932,0
Malabe,29.3,92,51.5,2025-04-14 06:23:28.409,2025-04-14 06:23:28.410,2025-04-14 06:23:28.410,0
Malabe,29.3,92,51.5,2025-04-14 06:28:29.764,2025-04-14 06:28:29.764,2025-04-14 06:28:29.764,0
Malabe,29.8,92,51.6,2025-04-14 06:32:48.335,2025-04-14 06:32:48.335,2025-04-14 06:32:48.335,0
Malabe,29.8,93,51.7,2025-04-14 06:42:11.432,2025-04-14 06:42:11.432,2025-04-14 06:42:11.432,0
Malabe,30.2,91,51.2,2025-04-14 06:45:59.872,2025-04-14 06:45:59.872,2025-04-14 06:45:59.872,0
Malabe,30.2,92,51.6,2025-04-14 06:51:01.223,2025-04-14 06:51:01.223,2025-04-14 06:51:01.223,0
Malabe,30.2,90,51.5,2025-04-14 06:56:02.583,2025-04-14 06:56:02.584,2025-04-14 06:56:02.584,0
Malabe,30.8,89,51.6,2025-04-14 07:01:03.959,2025-04-14 07:01:03.960,2025-04-14 07:01:03.960,0
Malabe,30.8,90,51.5,2025-04-14 07:06:05.281,2025-04-14 07:06:05.281,2025-04-14 07:06:05.281,0
Malabe,30.8,90,51.5,2025-04-14 07:11:06.578,2025-04-14 07:11:06.578,2025-04-14 07:11:06.578,0
Malabe,30.8,88,51.4,2025-04-14 07:16:07.933,2025-04-14 07:16:07.933,2025-04-14 07:16:07.933,0
Malabe,31.3,83,51.4,2025-04-14 07:21:09.411,2025-04-14 07:21:09.411,2025-04-14 07:21:09.411,0
Malabe,31.2,83,51.5,2025-04-14 07:26:10.991,2025-04-14 07:26:10.991,2025-04-14 07:26:10.991,0
Malabe,30.8,84,51.4,2025-04-14 07:31:12.562,2025-04-14 07:31:12.562,2025-04-14 07:31:12.562,0
Malabe,31.3,83,51.4,2025-04-14 07:36:16.742,2025-04-14 07:36:16.743,2025-04-14 07:36:16.743,0
Malabe,31.8,79,51.4,2025-04-14 07:41:19.245,2025-04-14 07:41:19.245,2025-04-14 07:41:19.245,0
Malabe,31.8,81,51.4,2025-04-14 07:46:20.526,2025-04-14 07:46:20.527,2025-04-14 07:46:20.527,0
Malabe,31.8,79,51.3,2025-04-14 07:51:21.883,2025-04-14 07:51:21.883,2025-04-14 07:51:21.883,0
Malabe,31.8,79,51.4,2025-04-14 07:56:23.275,2025-04-14 07:56:23.275,2025-04-14 07:56:23.275,0
Malabe,31.8,79,51.4,2025-04-14 08:01:24.646,2025-04-14 08:01:24.646,2025-04-14 08:01:24.646,0
Malabe,31.8,79,51.4,2025-04-14 08:06:25.991,2025-04-14 08:06:25.991,2025-04-14 08:06:25.991,0
Malabe,31.8,81,51.4,2025-04-14 08:11:27.365,2025-04-14 08:11:27.366,2025-04-14 08:11:27.366,0
Malabe,31.8,79,51.4,2025-04-14 08:16:28.723,2025-04-14 08:16:28.723,2025-04-14 08:16:28.723,0
Malabe,31.8,79,51.4,2025-04-14 08:21:30.319,2025-04-14 08:21:30.320,2025-04-14 08:21:30.320,0
Malabe,32.3,79,51.5,2025-04-14 08:26:31.772,2025-04-14 08:26:31.773,2025-04-14 08:26:31.773,0
Malabe,31.8,79,51.4,2025-04-14 08:31:33.113,2025-04-14 08:31:33.113,2025-04-14 08:31:33.113,0
Malabe,32.3,80,51.4,2025-04-14 08:36:34.382,2025-04-14 08:36:34.382,2025-04-14 08:36:34.382,0
Malabe,32.3,78,51.4,2025-04-14 08:41:35.786,2025-04-14 08:41:35.787,2025-04-14 08:41:35.787,0
Malabe,32.3,78,51.4,2025-04-14 08:46:37.102,2025-04-14 08:46:37.102,2025-04-14 08:46:37.102,0
Malabe,32.8,77,51.4,2025-04-14 08:51:38.512,2025-04-14 08:51:38.512,2025-04-14 08:51:38.512,0
Malabe,32.8,78,51.3,2025-04-14 08:56:39.853,2025-04-14 08:56:39.854,2025-04-14 08:56:39.854,0
Malabe,34.2,70,51.3,2025-04-14 09:01:41.111,2025-04-14 09:01:41.111,2025-04-14 09:01:41.111,0
Malabe,34.7,69,51.3,2025-04-14 09:06:42.385,2025-04-14 09:06:42.385,2025-04-14 09:06:42.385,0
Malabe,34.7,69,51.3,2025-04-14 09:11:46.921,2025-04-14 09:11:46.922,2025-04-14 09:11:46.922,0
Malabe,34.7,69,51.3,2025-04-14 09:16:52.443,2025-04-14 09:16:52.444,2025-04-14 09:16:52.444,0
Malabe,35.2,67,51.4,2025-04-14 09:21:54.671,2025-04-14 09:21:54.680,2025-04-14 09:21:54.680,0
Malabe,33.3,72,51.3,2025-04-14 09:26:56.108,2025-04-14 09:26:56.108,2025-04-14 09:26:56.108,0
Malabe,33.8,71,51.4,2025-04-14 09:31:57.465,2025-04-14 09:31:57.465,2025-04-14 09:31:57.465,0
Malabe,33.3,73,51.4,2025-04-14 09:36:58.996,2025-04-14 09:36:58.997,2025-04-14 09:36:58.997,0
Malabe,33.3,74,51.4,2025-04-14 09:42:00.356,2025-04-14 09:42:00.357,2025-04-14 09:42:00.357,0
Malabe,32.8,76,51.3,2025-04-14 09:47:01.690,2025-04-14 09:47:01.690,2025-04-14 09:47:01.690,0
Malabe,32.8,77,51.4,2025-04-14 09:52:02.997,2025-04-14 09:52:02.997,2025-04-14 09:52:02.997,0
Malabe,33.8,73,51.4,2025-04-14 09:57:04.472,2025-04-14 09:57:04.473,2025-04-14 09:57:04.473,0
Malabe,32.8,76,51.3,2025-04-14 10:02:05.817,2025-04-14 10:02:05.819,2025-04-14 10:02:05.819,0
Malabe,33.8,72,51.3,2025-04-14 10:07:07.148,2025-04-14 10:07:07.148,2025-04-14 10:07:07.148,0
Malabe,33.3,74,51.4,2025-04-14 10:12:08.437,2025-04-14 10:12:08.438,2025-04-14 10:12:08.438,0
Malabe,33.8,74,51.4,2025-04-14 10:17:09.718,2025-04-14 10:17:09.718,2025-04-14 10:17:09.718,0
Malabe,34.2,70,51.4,2025-04-14 10:22:11.075,2025-04-14 10:22:11.075,2025-04-14 10:22:11.075,0
Malabe,33.8,70,51.4,2025-04-14 10:27:12.421,2025-04-14 10:27:12.421,2025-04-14 10:27:12.421,0
Malabe,33.3,74,51.3,2025-04-14 10:32:13.689,2025-04-14 10:32:13.689,2025-04-14 10:32:13.689,0
Malabe,33.8,73,51.4,2025-04-14 10:37:15.074,2025-04-14 10:37:15.074,2025-04-14 10:37:15.074,0
Malabe,33.3,74,51.4,2025-04-14 10:42:16.401,2025-04-14 10:42:16.401,2025-04-14 10:42:16.401,0
Malabe,33.3,75,51.4,2025-04-14 10:47:17.787,2025-04-14 10:47:17.787,2025-04-14 10:47:17.787,0
Malabe,33.3,76,51.4,2025-04-14 10:52:19.140,2025-04-14 10:52:19.140,2025-04-14 10:52:19.140,0
Malabe,33.3,75,51.4,2025-04-14 10:57:20.403,2025-04-14 10:57:20.404,2025-04-14 10:57:20.404,0
Malabe,33.3,75,51.4,2025-04-14 11:02:21.671,2025-04-14 11:02:21.671,2025-04-14 11:02:21.671,0
Malabe,33.0,77,51.2,2025-04-14 11:07:22.928,2025-04-14 11:07:22.928,2025-04-14 11:07:22.928,0
Malabe,32.8,82,51.4,2025-04-14 11:12:24.196,2025-04-14 11:12:24.196,2025-04-14 11:12:24.196,0
Malabe,32.3,83,51.1,2025-04-14 11:17:25.444,2025-04-14 11:17:25.444,2025-04-14 11:17:25.444,0
Malabe,32.3,83,51.4,2025-04-14 11:22:26.742,2025-04-14 11:22:26.742,2025-04-14 11:22:26.742,0
Malabe,32.3,83,51.5,2025-04-14 11:27:28.099,2025-04-14 11:27:28.099,2025-04-14 11:27:28.099,0
Malabe,32.8,79,51.4,2025-04-14 11:32:32.972,2025-04-14 11:32:32.973,2025-04-14 11:32:32.973,0
Malabe,32.8,77,51.3,2025-04-14 11:37:35.438,2025-04-14 11:37:35.438,2025-04-14 11:37:35.438,0
Malabe,33.3,76,51.3,2025-04-14 11:42:36.852,2025-04-14 11:42:36.852,2025-04-14 11:42:36.852,0
Malabe,33.8,75,51.3,2025-04-14 11:47:38.158,2025-04-14 11:47:38.158,2025-04-14 11:47:38.158,0
Malabe,33.3,75,51.1,2025-04-14 11:52:39.414,2025-04-14 11:52:39.414,2025-04-14 11:52:39.414,0
Malabe,33.8,74,51.3,2025-04-14 11:57:40.808,2025-04-14 11:57:40.809,2025-04-14 11:57:40.809,0
Malabe,33.8,74,51.3,2025-04-14 12:02:42.180,2025-04-14 12:02:42.181,2025-04-14 12:02:42.181,0
Malabe,33.3,75,51.3,2025-04-14 12:07:43.514,2025-04-14 12:07:43.515,2025-04-14 12:07:43.515,0
Malabe,33.3,76,51.3,2025-04-14 12:12:45.022,2025-04-14 12:12:45.023,2025-04-14 12:12:45.023,0
